property_type,city,baths,area,bedrooms,price
2,4,3,3,3,8500000
2,4,0,10,4,10500000
2,4,3,12,3,25000000
2,4,5,10,4,30000000
2,4,4,4,4,8200000
2,4,6,10,4,28500000
2,4,4,10,4,9500000
2,4,6,10,5,22000000
2,4,0,7,0,11000000
2,4,4,3,3,6000000
2,4,4,5,3,4000000
2,4,2,4,4,4300000
3,4,0,4.1,2,6000000
2,4,4,4,4,9500000
2,4,3,3,3,4700000
2,4,5,14,4,39000000
2,4,4,8,4,14000000
2,4,6,12,5,26500000
2,4,4,5,3,10000000
2,4,7,7.3,5,15000000
2,4,4,8,6,15000000
2,4,7,10,5,20500000
2,4,4,5,4,8000000
2,4,2,2.5,3,3500000
2,4,6,10.8,7,27000000
2,4,3,10,3,18000000
2,4,2,2.7,2,3400000
2,4,3,10,3,19000000
2,4,4,5,3,8500000
3,4,0,2.5,0,2500000
2,4,4,10,3,15000000
2,4,3,3,3,3800000
2,4,1,2,2,2200000
2,4,5,3,4,9000000
2,4,0,8,0,14000000
3,4,1,1.7,1,7913000
2,4,2,4,2,3200000
2,4,2,3.5,3,2400000
2,4,0,4,0,5000000
2,4,3,3,3,6600000
3,4,0,4,2,2700000
2,4,3,3,4,9500000
2,4,0,4,0,10000000
2,4,2,3,4,6200000
2,4,4,5,3,11000000
2,4,4,3.5,3,7500000
2,4,2,3,3,5000000
2,4,4,4.2,3,7400000
2,4,4,4,5,13500000
2,4,1,5,1,5500000
2,4,4,5,5,8500000
2,4,3,4,5,11700000
2,4,6,10,5,18000000
2,4,5,10,5,20000000
2,4,4,10,4,18000000
2,4,4,10,4,11000000
3,4,2,7.8,3,27100000
2,4,0,3.6,0,6400000
2,4,3,10,3,20500000
2,4,4,5,3,15000000
2,3,3,5,3,8500000
2,3,8,10,6,20000000
2,3,3,4,2,3500000
2,3,3,5,2,7000000
2,3,7,5,4,9000000
2,3,2,3,4,7000000
2,3,1,4,3,5000000
2,3,3,5.3,3,9000000
2,3,5,10,4,25000000
2,3,5,3,5,4650000
2,3,3,6,5,13000000
2,3,6,5,4,9000000
2,3,1,3.5,2,4500000
2,2,0,3.2,8,8000000
3,2,2,3.6,2,3520000
3,2,0,2,0,5200000
2,2,3,4.8,6,10000000
3,2,3,7.1,3,5000000
2,2,4,8,4,21500000
2,2,3,6.4,3,7500000
2,2,0,9.6,0,17000000
3,2,3,7.9,3,7900000
2,2,4,4.8,5,12000000
2,2,3,3.2,5,20000000
3,2,2,4.7,2,9000000
3,2,0,4.2,2,2660000
2,2,0,6.4,0,22000000
2,2,5,3.2,5,7500000
2,2,7,4.8,4,11500000
3,2,2,4.9,2,9500000
2,2,5,3,8,6500000
3,2,2,4,2,16000000
3,2,0,5.3,3,6700000
3,2,3,5.3,3,9500000
3,2,3,6.4,3,20000000
2,2,3,4.8,2,12000000
3,2,0,5.1,3,7000000
3,2,0,7.6,3,15000000
3,2,0,7.6,3,14000000
3,2,0,6.9,0,21000000
3,2,0,3.8,0,4500000
2,2,7,9.6,7,27500000
3,2,0,3,2,3300000
3,2,3,7.9,3,7900000
3,2,0,7.8,4,16000000
1,2,3,5.3,3,7700000
3,2,5,11.1,5,31000000
2,2,4,3.2,4,6000000
3,2,0,5.2,2,3230000
3,2,2,3,2,4500000
3,2,2,5.2,2,3230000
2,2,0,4.8,0,13000000
3,2,0,4.4,2,5500000
3,2,4,4.8,3,13000000
1,2,2,3,4,4500000
3,2,0,4.2,2,7200000
1,2,3,8.6,3,17500000
2,2,7,16,6,45000000
1,2,1,2.4,2,4000000
3,2,0,4,3,7600000
2,2,5,3.2,5,7200000
2,2,5,3.2,5,7200000
3,2,5,12.2,3,40000000
2,2,3,5,3,6642000
3,2,0,5,2,4900000
3,2,2,3.3,2,2200000
3,2,2,3.8,2,3500000
2,2,3,8,3,22000000
2,2,3,8.4,3,30000000
2,2,4,3.4,5,8000000
2,2,3,5.6,4,7000000
2,2,6,9.6,6,32500000
2,2,0,4,0,18000000
1,2,0,3.2,0,4450000
3,2,6,12,4,14300000
5,2,0,3.6,2,6000000
3,2,0,3.3,2,3900000
2,2,2,4.6,2,12000000
2,2,0,4.8,0,4200000
2,2,0,4.8,2,5500000
3,2,0,8.9,4,12500000
3,2,2,3.2,2,4000000
1,2,0,9.6,3,13500000
3,2,2,2.9,2,3500000
2,0,6,6,5,15000000
2,0,7,10.1,5,36000000
3,0,0,4,0,6400000
3,0,0,12.4,4,23000000
3,0,2,3.3,2,4900000
3,0,1,1.7,1,2800000
3,0,0,4.2,1,2000000
2,0,0,16,0,50000000
2,0,7,10,7,21000000
2,0,10,18,7,64000000
3,0,3,7.8,3,25000000
3,0,2,3.6,2,3600000
3,0,1,2.2,1,10500000
3,0,3,8.4,3,8000000
2,3,4,5,4,7500000
2,3,4,5,3,8500000
2,3,5,10,5,40000000
2,3,5,5,4,10500000
2,3,2,2,2,2200000
2,3,2,2.5,2,2600000
2,3,5,7,4,12500000
2,3,2,2.5,3,3500000
2,1,3,5,2,3800000
2,1,5,5,6,8500000
2,1,7,8,7,17000000
2,1,0,4,0,7000000
2,1,7,7,4,11000000
2,1,3,7.9,3,8000000
2,1,6,12,6,14000000
2,1,0,8,0,15000000
2,1,5,10,5,16500000
2,1,0,14,0,200000000
2,1,0,10,0,19000000
3,1,3,11.6,3,15500000
2,1,2,5,5,20000000
2,1,4,5,3,12500000
2,1,4,3,4,6500000
2,1,4,5,4,9500000
2,1,5,6,6,3750000
2,1,3,10,3,26000000
2,1,6,11,6,16900000
2,1,8,9.3,9,17500000
2,1,3,5,2,5200000
2,1,5,8,5,13000000
2,1,4,9,3,18000000
2,1,3,10,3,15000000
5,1,0,14,7,58000000
2,1,3,5,3,4500000
2,1,4,12,5,13000000
2,1,3,6,3,5000000
2,4,4,5,3,11000000
2,4,3,5,4,9000000
2,4,3,5,3,9000000
3,4,4,12,4,18000000
2,4,5,5,3,9800000
2,4,2,3,2,5550000
2,4,4,4,3,13000000
2,4,5,10,5,20000000
3,4,4,10,3,12600000
2,4,5,3,4,6100000
2,4,4,10,4,25000000
2,4,5,4,4,6700000
2,4,5,10,4,33500000
2,4,3,7.5,3,10500000
2,4,6,5,5,9000000
2,4,5,10,5,18000000
2,4,4,14,4,19000000
2,4,6,10,5,22500000
2,4,2,2,2,2500000
2,4,2,10,2,26000000
2,4,6,10,5,31000000
2,4,5,5,5,9800000
2,4,2,3,1,4500000
2,4,4,5,4,11000000
2,4,6,10,4,32500000
2,4,3,3,5,5500000
2,4,6,11,5,17500000
2,4,0,4.4,0,8000000
2,4,5,10,4,35000000
2,4,4,3,3,7000000
2,4,2,2.5,3,6700000
2,4,2,8,2,10000000
3,4,4,10,3,16000000
2,4,2,2,2,3800000
2,4,4,2,6,6800000
2,4,0,10,0,20000000
2,4,5,5,4,12500000
2,4,5,10,4,29900000
2,4,4,5,4,7000000
2,4,3,2.5,3,8000000
2,4,4,5,2,9500000
3,4,3,7,3,7700000
2,4,5,10,5,21500000
2,4,5,10,4,30000000
2,2,2,3.2,3,2800000
3,2,0,4.6,3,6900000
2,2,3,4.4,2,30000000
3,2,4,12.4,4,21500000
2,2,3,10.8,3,31000000
3,2,0,2.9,0,5000000
2,2,0,8,0,23500000
2,2,6,16,6,52500000
2,2,0,16,0,47000000
3,2,2,5.6,3,3000000
2,2,5,4.8,6,5000000
3,2,0,4.8,5,6200000
0,2,3,12,3,17500000
2,2,3,12.6,3,47500000
2,2,8,4.8,6,19000000
3,2,0,4.2,2,2800000
3,2,4,11.7,4,60000000
2,2,3,16,4,26000000
3,2,0,6.2,5,22000000
3,2,2,5,2,15000000
3,2,0,3.4,2,3800000
2,2,6,9.6,5,15800000
2,2,4,18,4,130000000
3,2,2,9.7,2,46000000
3,2,4,10.7,3,34000000
3,2,4,13.3,4,57500000
2,2,4,12,4,54000000
3,2,0,3.1,2,2000000
2,2,0,16,0,42500000
2,2,5,4.8,6,11000000
3,2,4,11.1,4,43000000
1,2,0,8,3,12000000
2,2,6,9.6,6,35000000
2,2,6,5.7,6,10500000
1,2,0,3.6,2,3400000
3,2,0,6.4,6,9000000
3,2,0,4.2,0,13500000
3,2,3,6.7,3,8500000
3,2,2,4.4,2,8000000
2,2,4,12,4,75000000
2,2,6,9.6,6,21000000
3,2,0,3.6,4,4500000
2,2,3,4.8,3,8300000
2,2,5,9.3,4,18000000
1,2,3,7.1,3,30000000
3,2,3,5.6,3,9500000
3,2,3,5.6,2,12000000
3,2,0,3.6,2,4200000
1,2,2,3.2,3,3200000
3,2,4,11.4,3,22000000
2,2,3,6.4,5,6000000
3,2,2,2.9,2,2900000
3,2,2,2.2,2,3250000
3,2,1,2.9,2,4350000
3,2,4,10.7,4,32500000
2,2,3,9.6,4,8000000
2,2,3,4.8,2,5000000
1,2,0,5.8,3,6800000
2,2,4,6,4,17500000
3,2,0,4,0,6000000
3,2,1,1.8,1,2500000
3,2,3,8,3,18000000
3,2,3,5.6,5,7400000
3,2,1,1.8,1,2500000
3,2,0,5.6,0,6500000
2,2,5,11,4,12500000
3,2,0,16.4,0,2900000
2,2,0,4.8,0,8500000
2,2,5,11.2,11,25000000
3,2,0,4.2,2,4500000
3,2,0,1.6,1,1225000
3,2,0,4.4,0,6500000
2,2,3,5,3,6642000
2,2,5,11,4,12500000
3,2,2,5.7,2,4090000
2,0,6,10,5,22500000
2,0,2,4.2,2,5300000
2,0,5,10,6,22000000
2,0,2,3,1,2550000
2,0,3,5,3,14000000
2,0,4,10.9,4,23000000
3,0,3,8.9,3,12500000
2,0,7,6,6,21500000
2,0,2,2.5,2,1800000
2,0,0,9,0,5000000
2,0,5,7,4,9000000
2,0,0,8,0,15500000
2,0,5,7,5,17000000
2,0,9,7,9,15500000
2,0,6,7.5,5,14000000
3,0,3,11.6,3,18000000
3,0,3,7.1,3,9500000
2,0,2,3,2,2250000
3,0,4,6.6,2,11500000
2,0,6,7,5,14000000
3,0,2,4.7,2,7000000
3,0,2,2.8,1,4290000
2,3,0,5,0,3200000
2,3,4,5,4,7500000
2,3,3,10,3,7500000
2,3,5,4,6,15000000
2,3,4,4,4,5500000
2,3,1,8,1,5600000
2,3,0,9.2,0,6800000
2,3,4,5,3,8000000
2,3,1,1.8,2,3800000
2,1,5,11,5,23500000
2,1,4,5,4,19500000
2,1,6,7,6,30000000
2,1,0,3,2,1500000
2,1,2,2.5,2,2500000
2,1,3,4,3,7000000
2,1,4,9.7,5,5800000
2,1,5,10,0,23000000
2,1,3,5,4,9500000
2,1,4,5,2,9500000
3,1,1,2,1,2000000
3,1,0,3.3,0,5000000
2,1,2,3,4,9000000
2,1,5,13,4,18000000
3,1,1,3.5,2,3300000
2,1,0,8,0,19000000
2,1,6,10,5,27500000
2,1,1,2,2,2600000
3,1,2,3.3,0,6000000
2,1,4,7,4,29500000
2,1,0,10,0,11000000
2,1,5,10,5,12000000
2,1,0,7.5,0,6000000
2,1,0,13,0,20000000
3,1,3,10,3,15500000
2,1,6,10,5,20500000
2,1,0,13.5,5,24000000
2,1,0,13.5,5,24000000
2,1,3,7,3,7000000
3,4,3,10,3,13700000
3,4,0,10,0,12900000
3,4,3,10,3,14000000
3,4,3,10,3,12800000
3,4,3,10,3,18000000
2,4,5,10,5,13000000
2,4,1,2,2,3500000
3,4,4,12,4,15000000
3,4,3,10,3,14000000
3,4,3,10,3,14500000
2,4,5,6,5,20000000
3,4,3,10,3,14500000
2,4,5,5,4,10500000
2,4,4,5,3,9100000
2,4,2,4,2,5999000
2,4,0,3.5,0,7200000
3,4,3,10,3,18500000
2,4,0,3,0,6000000
2,4,0,3.5,0,7500000
2,4,5,8,3,16000000
2,4,2,1.5,3,2900000
2,4,0,14,0,26000000
2,4,0,11,0,22500000
2,4,6,14,6,28000000
2,4,4,17,5,27000000
2,4,1,2,1,2999000
2,4,3,4,3,9500000
2,4,2,3,5,5500000
2,4,3,4,3,7500000
2,4,6,10,4,18500000
2,4,5,12,5,25000000
2,4,5,6,5,11000000
2,4,4,5,4,15000000
2,4,4,5,3,15000000
2,4,1,3,2,3500000
2,4,3,4,3,9000000
2,4,4,5,3,11500000
2,4,4,6,3,10800000
2,4,4,10,4,20000000
2,4,1,3,2,2800000
2,4,2,2.2,3,5500000
2,4,6,5,6,7500000
2,4,3,5,5,4930000
2,4,3,3,3,6000000
2,4,4,3,3,8700000
2,4,0,11,0,15000000
2,4,7,10,6,16000000
2,4,5,14,4,26800000
2,4,6,7,5,16000000
2,4,5,5,4,8000000
2,4,4,3,3,8700000
2,4,3,10,4,13000000
2,4,3,3,3,4000000
2,4,4,5,3,12500000
2,4,5,10,4,17000000
2,4,4,5,3,9800000
2,4,6,11,6,20500000
2,4,4,5,3,11000000
2,4,7,10,6,25500000
2,4,3,3,3,8500000
2,4,7,15,5,26500000
2,4,7,10,6,22000000
3,2,4,6.7,3,4797000
3,2,4,7.1,3,5136000
2,2,2,4.8,2,4000000
3,2,2,5.8,2,4666000
3,2,5,12.5,4,10100000
3,2,2,5.2,2,3763000
3,2,2,5.7,2,4090000
3,2,4,7.1,3,5136000
3,2,2,5.8,2,4666000
3,2,5,12.5,4,10100000
3,2,4,9.8,3,7960000
3,2,2,15,2,5500000
1,2,0,12,3,35000000
3,2,0,6.7,0,11000000
2,2,5,4.8,6,14500000
2,2,4,16,4,30000000
3,2,0,3.2,2,10000000
3,2,3,7.8,3,13000000
2,2,2,2.4,3,4000000
3,2,3,5.1,3,9000000
2,2,7,16,6,50000000
2,2,9,9.6,9,33500000
3,2,0,4.7,4,3200000
2,2,3,7.2,3,5500000
2,2,2,4.8,2,7500000
5,2,3,4.8,3,3700000
2,2,5,10,4,18000000
3,2,0,6.7,3,7700000
3,2,0,6.2,3,12500000
3,2,1,3,2,4500000
2,2,3,8,3,11500000
2,2,3,6.1,3,9800000
2,2,3,6.4,3,12000000
3,2,3,8.4,3,36000000
2,2,10,9.6,11,26000000
3,2,1,2.6,2,1875000
3,2,4,11.1,4,30000000
3,2,1,1.7,1,2650000
3,2,4,11.1,3,44500000
3,2,2,3.3,3,3000000
3,2,2,4.7,2,9000000
3,2,2,3.8,2,3000000
3,2,1,2.8,2,3000000
3,2,2,4,2,8000000
3,2,0,4.2,2,7500000
2,2,3,6.4,3,9000000
2,2,5,14,4,85000000
3,2,2,5.7,2,4090000
3,2,4,6.7,3,4770000
3,2,4,7.1,3,5136000
2,2,6,12,4,55000000
3,2,2,5.8,2,4666000
2,0,7,10,6,31500000
2,0,5,10,6,22000000
2,0,4,3,4,8700000
2,0,6,8,5,14000000
2,0,3,7,2,6700000
3,0,3,7.8,3,5600000
2,0,7,16,7,41500000
3,0,0,4.4,2,2400000
2,0,6,10,5,28500000
2,0,9,10.9,7,34500000
3,0,3,4,2,8500000
3,0,1,4.2,1,6365000
2,0,4,4,3,4600000
3,0,2,4,2,1500000
3,0,1,4,1,7800000
2,0,0,10,0,14000000
3,0,2,4.9,2,8300000
2,0,4,10,4,21500000
3,0,0,2,2,4500000
2,0,4,5,3,6500000
2,0,8,9,6,17500000
2,0,3,11.7,3,5700000
2,0,7,10,5,17000000
2,0,0,4,2,3600000
2,3,7,8,4,16000000
2,3,5,7,4,16000000
2,3,4,5,4,8500000
2,3,8,16,6,30000000
2,3,4,6,4,12000000
2,1,4,10,4,8000000
2,1,6,10.5,6,15000000
2,1,7,5.5,7,17000000
2,1,5,5,6,11500000
2,1,0,7,5,10800000
2,1,8,10,5,21500000
2,1,4,10,3,6500000
2,1,4,5,4,5500000
2,1,8,8,7,35000000
2,1,2,5,3,5500000
2,1,0,13.5,5,24000000
2,1,7,10,6,12500000
2,1,4,5,0,7800000
2,1,7,7,5,13800000
2,1,5,6,8,13000000
2,1,4,10,4,27500000
2,4,4,3.5,3,6300000
2,4,5,3,4,5500000
2,4,0,5,0,8500000
3,4,4,12,4,17500000
2,4,4,5,3,12000000
2,4,2,4,3,29000000
3,4,4,12,4,18500000
2,4,4,5,4,7000000
2,4,6,12,5,24500000
3,4,4,10,4,18500000
2,4,6,5,4,9000000
2,4,4,10,4,14000000
2,4,5,7,5,9800000
2,4,5,10,4,25000000
2,4,5,17.8,4,35000000
2,4,2,4,2,3500000
2,4,7,10,5,21000000
2,4,6,6,4,9000000
2,4,7,10,5,21000000
2,4,7,7,5,9000000
2,4,1,5,3,8500000
2,4,4,4,4,7500000
2,4,4,5,3,8800000
2,4,0,2,0,1900000
2,4,4,5,3,10000000
2,4,4,12,4,23500000
2,4,4,5,3,8600000
2,4,2,4,3,3500000
2,4,6,6.7,5,12000000
2,4,4,10,4,20000000
2,4,5,12,5,16000000
2,4,3,2.5,3,6500000
2,4,5,5.5,6,17000000
3,4,0,2.8,0,2175000
2,4,5,3,4,7200000
2,4,0,10,6,24500000
2,4,5,5,4,10500000
2,4,6,11,5,22500000
3,4,0,2,0,2800000
2,4,6,10,5,16000000
2,4,5,4.5,5,9400000
2,4,6,8,4,15000000
2,4,5,7,4,11000000
2,4,5,10,4,19500000
2,4,4,3.3,3,7000000
2,4,3,3,3,8500000
2,4,3,3,3,7500000
2,4,3,7,2,10500000
2,4,2,5,2,9500000
2,4,6,13,5,24500000
2,4,5,5,5,9000000
2,4,2,2,2,2500000
2,4,4,5,3,11500000
2,4,2,2.5,3,4500000
2,4,3,10,2,9000000
3,2,4,12.5,4,10100000
2,2,4,11,3,9205000
2,2,2,3.7,5,9500000
3,2,0,7.6,3,20000000
3,2,0,4.2,0,10500000
3,2,3,6.9,3,9900000
2,2,5,14,4,58500000
3,2,2,3.3,2,2300000
2,2,4,3.2,0,8000000
3,2,3,5.6,3,5200000
2,2,3,16,6,30000000
3,2,0,10,3,12500000
3,2,0,1.8,2,1750000
2,2,5,10.6,5,42500000
3,2,3,6,3,4500000
2,2,0,9.6,4,12000000
3,2,5,12,4,30000000
2,2,5,4.8,9,10000000
3,2,0,5.8,0,13000000
3,2,2,3.8,0,3500000
3,2,4,4.4,4,10000000
2,2,3,5,3,6642000
3,2,2,4.2,2,6500000
2,2,4,11,3,9205000
2,2,5,11,4,12500000
3,2,2,5.2,2,3763000
3,2,2,5.7,2,4090000
3,2,3,6.7,3,4770000
3,2,3,7.1,3,5136000
3,2,0,6.4,3,15000000
3,2,0,7.6,0,20000000
3,2,0,7.6,3,20000000
2,2,4,3.2,6,4500000
2,2,4,4.8,4,16500000
3,2,0,11.4,4,3000000
2,2,5,3.3,4,6300000
3,2,2,2.7,2,3300000
3,2,4,7.8,4,19000000
3,2,3,10.2,3,45000000
2,2,5,10.8,4,25000000
3,2,1,2,2,2200000
3,2,2,4,2,5500000
3,2,3,6,3,7000000
2,2,0,8.6,0,60000000
0,2,3,8.5,5,8500000
3,2,3,10.2,3,12000000
2,2,4,4.8,4,18500000
2,2,3,3.2,3,13000000
3,2,0,4,0,3200000
0,2,3,4.4,5,7500000
3,2,3,4.2,3,11000000
3,2,0,8,3,8500000
3,2,4,7.1,4,12500000
2,2,5,4.8,4,18000000
3,2,2,5.8,2,4666000
3,2,4,9.8,3,7960000
3,2,5,12.5,4,10100000
3,2,2,4,2,4000000
2,2,2,13.4,5,32000000
3,2,2,5.2,3,7800000
3,2,0,6.9,0,11000000
3,2,4,17.8,3,45000000
3,2,2,7.4,4,9000000
1,2,2,5.6,2,6000000
2,2,4,8,3,15000000
3,2,2,4.2,2,5700000
3,2,3,4.7,2,6050000
3,2,3,5.6,3,7966000
3,2,3,11.4,3,24000000
3,2,3,6.4,3,17000000
2,2,5,4.8,4,8500000
2,2,1,4,2,2300000
2,2,5,11,4,12500000
3,2,2,4.2,2,11500000
3,2,4,4.8,6,4000000
1,2,2,4.8,3,7000000
3,2,3,7.3,3,13500000
3,2,0,6.4,5,5700000
3,2,0,5.6,5,7000000
1,2,0,4.8,0,5500000
3,2,0,1.6,1,1500000
3,0,0,6.7,4,8500000
2,0,5,6,5,17000000
3,0,3,4.9,2,4900000
2,0,3,6,2,7600000
2,0,3,5,3,13000000
2,0,3,5,4,8800000
2,0,2,7,2,9000000
2,0,3,4.5,3,4200000
2,0,3,5,3,14000000
3,0,2,5.1,2,8000000
2,0,5,8,5,35000000
2,0,4,8,4,28000000
3,0,3,6.9,3,5000000
3,0,3,10.7,3,9500000
2,0,7,14.7,5,10000000
2,0,3,14.2,3,12000000
2,0,2,8,4,3600000
2,0,5,5,5,11000000
3,0,1,1.6,1,2500000
2,0,7,14,7,25800000
2,0,4,14.2,5,32000000
2,3,2,7,4,2850000
2,3,1,3,2,2500000
2,3,0,7,0,21000000
2,3,0,5,0,72500000
2,3,6,12.4,6,18000000
2,3,3,3.5,3,3500000
2,3,3,11,5,30000000
2,1,0,15.3,0,67500000
2,1,6,12.1,6,22500000
3,1,2,4.4,2,5200000
3,1,2,3.5,2,4200000
3,1,2,4.4,2,5000000
2,1,5,18.7,4,33000000
3,1,2,3.1,2,3600000
2,1,1,3.8,2,4800000
2,1,3,8,3,11200000
3,1,0,3.3,1,4200000
3,1,2,2.7,2,3550000
2,1,6,9.5,5,15000000
2,1,4,8,4,7000000
2,1,7,5,6,14300000
2,1,3,7,3,4500000
2,1,6,5,6,15000000
2,1,8,11,6,25000000
3,1,2,4.9,2,5100000
3,1,2,4.7,2,6000000
2,1,3,2.5,6,6500000
2,1,0,4,0,3200000
2,1,7,11,5,27800000
2,1,2,5,2,4000000
2,1,5,6,4,6000000
2,1,8,8,0,18000000
2,4,3,5.5,5,7500000
2,4,3,5,4,12500000
3,4,2,3.3,2,3500000
2,4,1,2,1,1800000
2,4,3,5,4,8500000
2,4,6,14,5,34000000
2,4,3,3,4,7000000
2,4,3,5,6,15000000
2,4,2,5,3,6000000
2,4,2,2,2,2350000
2,4,2,3.9,1,3500000
2,4,5,10,4,23500000
3,4,2,5,3,6000000
2,4,4,5,3,10500000
3,4,4,12,4,15000000
3,4,3,10,3,15000000
3,4,3,10,3,12200000
2,4,0,3,0,9000000
3,4,3,10,3,12100000
2,4,4,5,3,16000000
2,4,5,13,4,35000000
3,4,0,11.1,3,12900000
2,4,2,4.5,3,6000000
2,4,3,10,3,20700000
2,4,6,10,5,18500000
2,4,4,3,3,5500000
2,4,4,6,3,2000000
2,4,3,10,3,21000000
2,4,6,3,3,9000000
2,4,4,5,3,10000000
2,4,4,7,4,9800000
3,4,4,10,4,15000000
2,4,0,7,0,18500000
2,4,0,6,0,13000000
2,4,3,3,3,5500000
2,4,3,3,4,6000000
2,4,3,7,3,14700000
2,4,5,11,3,15000000
2,4,2,3,2,8000000
2,4,3,11,6,31500000
2,4,4,4,4,8500000
2,4,0,10,0,22000000
2,4,4,4.2,3,7500000
2,4,0,7,0,15000000
2,4,6,7,5,15000000
2,4,5,10,4,25500000
2,4,5,10,5,17500000
2,4,3,5,3,11500000
2,4,5,3,4,8500000
2,4,6,10,5,16000000
2,4,4,5,3,13000000
2,4,5,10,5,30000000
2,4,5,5,4,14000000
2,4,7,5.9,7,10500000
2,4,0,2.7,0,4200000
2,4,4,4,5,4500000
2,4,4,5.2,4,10500000
2,4,5,5,4,5000000
2,2,4,8,3,20000000
2,2,5,11,4,12500000
1,2,0,8,3,27500000
3,2,2,5.3,4,6200000
3,2,2,4.4,2,4000000
2,2,3,3.2,4,9500000
2,2,0,4.8,7,11000000
2,2,2,4.8,3,13000000
3,2,2,3.6,2,5500000
3,2,1,1.8,1,2700000
2,2,2,4.8,1,8000000
2,2,3,9.6,4,30000000
1,2,0,10.2,5,22500000
3,2,0,3.1,2,1850000
3,2,0,4.9,0,9500000
3,2,3,5.8,3,7000000
3,2,3,4.4,3,13000000
3,2,2,3.7,4,4800000
3,2,0,11.6,3,24000000
3,2,2,4.2,2,5000000
2,2,3,4.8,3,12700000
2,2,2,5.6,2,25000000
3,2,2,3.8,2,6500000
3,2,2,4.9,2,7000000
2,2,2,4.8,3,13000000
3,2,4,16.2,4,59000000
2,2,3,3.2,5,3200000
3,2,0,6.4,0,6000000
3,2,0,6,0,6500000
5,2,0,12,4,13000000
3,2,2,4,2,11500000
2,2,3,4.8,4,17000000
2,2,3,4.8,2,7500000
2,2,5,14,5,93000000
3,2,4,9.8,4,40000000
2,2,5,4,4,36500000
3,2,3,4.8,4,3500000
3,2,0,8,3,14000000
2,2,4,9.6,4,12500000
3,2,0,4.3,4,3200000
3,2,3,9.6,3,25000000
3,2,2,2.4,2,6000000
2,2,3,4.8,8,10000000
2,2,3,4.8,3,9500000
3,2,2,4.7,3,10400000
2,2,2,4.8,1,11000000
3,2,1,2,1,1800000
3,2,3,6.7,3,9500000
3,2,0,8.7,3,27000000
3,2,0,10.9,4,34000000
2,2,3,5,3,15000000
3,2,6,12,4,15500000
3,2,5,12.2,3,30000000
3,2,0,3.8,2,6000000
3,2,0,3.1,3,3000000
2,2,5,4.8,4,14000000
1,2,0,4.8,3,6700000
2,2,7,10.2,7,39500000
3,2,3,5.3,3,13500000
3,2,0,4.7,2,3800000
3,2,6,12,4,15000000
3,2,3,10.2,3,12000000
2,2,0,8.6,0,35000000
3,2,4,9.8,3,15000000
3,2,5,12,4,47000000
5,2,3,12.1,2,80000000
3,2,2,4,2,7500000
3,2,2,4.2,2,6300000
2,2,0,4.8,0,17000000
2,2,7,4.8,6,10500000
2,2,3,3.2,5,5100000
3,2,2,7.3,2,38500000
2,2,3,3.2,5,4600000
3,2,2,4.2,2,12500000
2,0,8,14.2,7,41500000
3,0,0,4.2,2,5200000
2,0,2,5,2,6500000
2,0,0,16,9,47500000
2,0,6,17.8,6,90000000
3,0,0,2.9,2,3000000
2,0,4,11,4,17000000
2,0,0,8,0,6500000
2,0,0,6,4,20000000
2,0,7,16,6,51000000
2,0,6,6,4,11500000
3,0,2,5.3,2,10100000
2,0,5,10,6,22000000
3,0,3,10.7,3,16000000
2,0,6,5,4,9200000
3,0,0,9.4,2,14000000
3,0,0,1,0,1700000
2,0,6,5,6,12000000
2,0,5,6,4,13000000
3,0,3,4.9,3,11000000
2,0,5,8,5,16000000
2,0,5,10,4,13000000
2,0,3,14,5,41000000
2,0,5,5,6,22500000
2,0,7,7,6,13000000
2,0,6,4,5,15000000
2,0,5,8,4,11000000
3,0,2,2.1,1,3360000
2,3,4,5,5,8800000
2,3,8,6,4,20000000
2,3,2,10,2,17000000
2,3,3,6.5,5,12000000
2,3,5,10,5,17500000
2,3,5,14,5,35000000
2,3,7,15,5,30000000
2,3,6,10,6,17500000
2,3,5,5,5,9000000
2,1,4,5.3,4,14000000
2,1,5,10,5,25000000
2,1,3,4,2,4200000
2,1,4,6,4,12500000
2,1,3,10,3,18000000
2,1,3,7,2,6500000
2,1,3,6,3,6000000
3,1,1,3,1,3500000
2,1,3,5,3,18000000
2,1,5,7,5,14500000
2,1,3,10,3,17000000
3,1,3,10.9,3,12800000
2,1,4,3,4,7000000
2,1,6,10,5,23000000
3,1,3,10,3,11700000
3,1,4,10,4,17500000
2,1,3,5,2,4200000
2,1,3,5,9,14000000
2,1,5,7,5,11500000
2,1,7,10,5,19000000
2,1,7,11,5,27800000
2,1,2,5.6,2,4600000
2,1,3,4,3,6800000
2,1,3,4,2,4000000
2,1,6,10,5,15000000
1,1,3,5,2,5500000
2,1,5,7,5,14000000
2,1,3,5,3,11000000
3,1,2,2,2,3500000
2,1,6,8,5,13500000
2,1,4,5,4,4200000
2,4,5,5,4,10500000
2,4,5,10,4,17500000
2,4,4,5,3,11000000
2,4,3,3,3,6900000
2,4,5,4,4,9000000
2,4,3,7,3,17000000
2,4,4,5,3,7500000
2,4,4,5,4,8500000
2,4,3,10,3,20500000
2,4,4,10,4,22000000
2,4,1,5,1,7800000
3,4,3,10,3,11000000
3,4,3,10,3,15500000
2,4,3,3,2,4150000
2,4,3,3,3,6500000
2,4,0,3,0,6250000
2,4,4,5,7,10000000
2,4,5,10,5,17000000
2,4,2,4,4,6500000
2,4,5,13,5,22500000
